Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg)
8092,38599.1537,11/07/2015 06:50:21,71.6715236,7,1,-1.017391324,3.546282291,2.182482689,1.368173004,8.399346534,5.08958693,-0.006766844,0,0,0,0
8093,38600.15372,11/07/2015 06:50:22,72.6715447,7,1,-1.037619591,3.544177771,2.182482689,1.368459215,8.399346534,5.090601533,-0.011429119,0,0,0,0
8094,38601.16921,11/07/2015 06:50:23,73.68703464,7,1,-0.551419377,3.578173876,2.182482689,1.368663293,8.399346534,5.091328226,-0.004759407,0,0,0,0
8095,38602.18481,11/07/2015 06:50:24,74.7026361,7,1,0.025446665,3.61913085,2.182487338,1.368715843,8.399363357,5.091516304,0.005471706,0,0,0,0
8096,38603.18481,11/07/2015 06:50:25,75.70263733,7,1,0.1312837,3.627710819,2.182514172,1.368715843,8.399460672,5.091516304,0.016188573,0,0,0,0
8097,38604.18482,11/07/2015 06:50:26,76.70264248,7,1,-0.531732976,3.581087828,2.182525566,1.368814465,8.399502005,5.091869544,0.007317257,0,0,0,0
8098,38605.20046,11/07/2015 06:50:27,77.71828663,7,1,-0.896383107,3.555024147,2.182525566,1.369034107,8.399502005,5.092651697,-0.004565191,0,0,0,0
8099,38606.20047,11/07/2015 06:50:28,78.71829246,7,1,-1.19980669,3.532845736,2.182525566,1.369340386,8.399502005,5.093735565,-0.01715989,0,0,0,0
8100,38607.21577,11/07/2015 06:50:29,79.73359481,7,1,-0.410182923,3.588048935,2.182525566,1.369524553,8.399502005,5.094390485,-0.007835245,0,0,0,0
8101,38608.21579,11/07/2015 06:50:30,80.73360902,7,1,0.020028386,3.61913085,2.182529418,1.369559238,8.399515945,5.094514955,0.00754385,0,0,0,0
8102,38609.21585,11/07/2015 06:50:31,81.73367554,7,1,-0.926544845,3.552595854,2.18253108,1.369736074,8.39952196,5.095143375,-0.00058279,0,0,0,0
8103,38610.23172,11/07/2015 06:50:32,82.74954595,7,1,-1.169644952,3.534626484,2.18253108,1.370048959,8.39952196,5.096250871,0.000259018,0,0,0,0
8104,38611.23174,11/07/2015 06:50:33,83.74956532,7,1,-1.422678471,3.515847683,2.18253108,1.370423813,8.39952196,5.097570655,-0.014407873,0,0,0,0
8105,38612.24726,11/07/2015 06:50:34,84.76508488,7,1,-1.86842227,3.48298502,2.18253108,1.370917033,8.39952196,5.099292351,-0.027099658,0,0,0,0
8106,38613.24726,11/07/2015 06:50:35,85.76508554,7,1,-1.392516732,3.515685797,2.18253108,1.37133894,8.39952196,5.100771205,-0.007414388,0,0,0,0
8107,38614.26287,11/07/2015 06:50:36,86.78069148,7,1,-1.189331293,3.529769897,2.18253108,1.371689513,8.39952196,5.102007199,-0.001003694,0,0,0,0
8108,38615.27851,11/07/2015 06:50:37,87.79633202,7,1,-0.901078939,3.550005674,2.18253108,1.371965019,8.39952196,5.102983464,0.006734467,0,0,0,0
8109,38616.29384,11/07/2015 06:50:38,88.81166585,7,1,-0.911012411,3.54935813,2.18253108,1.372217439,8.39952196,5.103879445,0.013080359,0,0,0,0
8110,38617.3092,11/07/2015 06:50:39,89.82702399,7,1,-0.926544845,3.548224926,2.18253108,1.372409455,8.39952196,5.10456083,0.013047981,0,0,0,0
8111,38618.30973,11/07/2015 06:50:40,90.82755179,7,1,-0.511324108,3.577688217,2.18253108,1.372648176,8.39952196,5.105411143,0.012400484,0,0,0,0
8112,38619.30988,11/07/2015 06:50:41,91.82770702,7,1,-0.162025765,3.602942228,2.18253108,1.372712874,8.39952196,5.105643525,0.014666843,0,0,0,0
8113,38620.32534,11/07/2015 06:50:42,92.84316363,7,1,-0.329269946,3.591772318,2.18253108,1.372796341,8.39952196,5.105943406,0.008320952,0,0,0,0
8114,38621.34095,11/07/2015 06:50:43,93.85877071,7,1,-0.329269946,3.59209609,2.18253108,1.372889236,8.39952196,5.106277072,0.008774233,0,0,0,0
8115,38622.35656,11/07/2015 06:50:44,94.87438621,7,1,-0.673330605,3.567813158,2.18253108,1.37306204,8.39952196,5.106894024,-0.001942635,0,0,0,0
8116,38623.35657,11/07/2015 06:50:45,95.87438935,7,1,-1.083674908,3.538349867,2.18253108,1.373345262,8.39952196,5.107897147,-0.012821341,0,0,0,0
8117,38624.37185,11/07/2015 06:50:46,96.88967193,7,1,0.075656042,3.62042594,2.182548837,1.373391972,8.399586242,5.108062596,0.005795479,0,0,0,0
8118,38625.3722,11/07/2015 06:50:47,97.89002021,7,1,0.141939655,3.626091957,2.182585717,1.373391972,8.399719942,5.108062596,0.006896305,0,0,0,0
8119,38626.38782,11/07/2015 06:50:48,98.9056391,7,1,0.075836651,3.622206688,2.182609685,1.373391972,8.399806776,5.108062596,0.010846329,0,0,0,0
8120,38627.4034,11/07/2015 06:50:49,99.92121957,7,1,-0.886268973,3.554214716,2.182611992,1.373610907,8.399815133,5.108840944,0.003043461,0,0,0,0
8121,38628.40342,11/07/2015 06:50:50,100.9212424,7,1,-1.21497786,3.53009367,2.182611992,1.373939162,8.399815133,5.110000468,-0.01787219,0,0,0,0
8122,38629.41902,11/07/2015 06:50:51,101.9368389,7,1,-1.078256607,3.538997412,2.182611992,1.374247232,8.399815133,5.11109048,-0.017386531,0,0,0,0
8123,38630.43464,11/07/2015 06:50:52,102.9524588,7,1,-0.774652421,3.56004262,2.182611992,1.374473648,8.399815133,5.111895996,-0.012368059,0,0,0,0
8124,38631.45026,11/07/2015 06:50:53,103.9680872,7,1,-0.693558872,3.565870523,2.182611992,1.374671597,8.399815133,5.112601737,0.00223403,0,0,0,0
8125,38632.45027,11/07/2015 06:50:54,104.9680946,7,1,-0.344079912,3.590801001,2.182611992,1.374773202,8.399815133,5.112966283,0.012011957,0,0,0,0
8126,38633.46556,11/07/2015 06:50:55,105.9833823,7,1,0.142120257,3.626091957,2.182648971,1.374778129,8.399949196,5.112983981,0.017354155,0,0,0,0
8127,38634.46556,11/07/2015 06:50:56,106.9833875,7,1,0.212377265,3.631919861,2.182706763,1.374778129,8.400159049,5.112983981,0.014310693,0,0,0,0
8128,38635.48149,11/07/2015 06:50:57,107.9993141,7,1,-0.658159435,3.570079565,2.182711378,1.374950426,8.400175809,5.113599225,0.000809431,0,0,0,0
8129,38636.49714,11/07/2015 06:50:58,109.0149639,7,1,-0.901078939,3.55275774,2.182711378,1.37520306,8.400175809,5.114496904,-0.007576275,0,0,0,0
8130,38637.51243,11/07/2015 06:50:59,110.03025,7,1,-1.235025525,3.528312922,2.182711378,1.375544696,8.400175809,5.115702571,-0.019426297,0,0,0,0
8131,38638.52836,11/07/2015 06:51:00,111.0461793,7,1,-1.387098432,3.516819,2.182711378,1.375906072,8.400175809,5.11697676,-0.022955418,0,0,0,0
8132,38639.54397,11/07/2015 06:51:01,112.0617981,7,1,-1.153931856,3.532198191,2.182711378,1.376295386,8.400175809,5.118345876,-0.007673407,0,0,0,0
8133,38640.55964,11/07/2015 06:51:02,113.0774656,7,1,-0.835337162,3.55405283,2.182711378,1.376616838,8.400175809,5.119481518,0.000226641,0,0,0,0
8134,38641.5749,11/07/2015 06:51:03,114.0927216,7,1,-0.192729339,3.599056959,2.182711378,1.376841325,8.400175809,5.120279624,0.014051676,0,0,0,0
8135,38642.5749,11/07/2015 06:51:04,115.0927251,7,1,0.142120257,3.623663664,2.182712622,1.376891623,8.400180316,5.120460692,0.019523431,0,0,0,0
8136,38643.59079,11/07/2015 06:51:05,116.108616,7,1,2.142006874,3.764504194,2.182796698,1.376891623,8.400490928,5.120460692,0.049666546,0,0,0,0
8137,38644.59081,11/07/2015 06:51:06,117.108635,7,1,1.959230185,3.756409883,2.183387734,1.376891623,8.402716952,5.120460692,0.044907093,0,0,0,0
8138,38645.60632,11/07/2015 06:51:08,118.1241444,7,1,1.838041425,3.750420332,2.183937292,1.376891623,8.404781612,5.120460692,0.039241124,0,0,0,0
8139,38646.60641,11/07/2015 06:51:09,119.1242373,7,1,1.559541821,3.732774734,2.184440629,1.376891623,8.406669039,5.120460692,0.026581669,0,0,0,0
8140,38647.60645,11/07/2015 06:51:10,120.1242692,7,1,1.245462298,3.712377071,2.184864989,1.376891623,8.408252621,5.120460692,0.017580796,0,0,0,0
8141,38648.62204,11/07/2015 06:51:11,121.1398598,7,1,0.917114675,3.690036774,2.18520639,1.376891623,8.409519458,5.120460692,-0.015508652,0,0,0,0
8142,38649.63724,11/07/2015 06:51:12,122.1550638,7,1,-1.92431E-05,3.626091957,2.185437173,1.376891624,8.410370964,5.120460694,-0.026387358,0,0,0,0
8143,38650.63763,11/07/2015 06:51:13,123.1554561,7,1,-1.92431E-05,3.625282526,2.185437173,1.376891634,8.410370964,5.120460729,-0.025254201,0,0,0,0
8144,38651.65329,11/07/2015 06:51:14,124.1711097,7,1,-1.92431E-05,3.624958754,2.185437173,1.376891639,8.410370964,5.120460749,-0.021725083,0,0,0,0
8145,38652.66887,11/07/2015 06:51:15,125.1866927,7,1,-1.92431E-05,3.624634981,2.185437173,1.376891644,8.410370964,5.120460768,-0.017613173,0,0,0,0
8146,38653.66889,11/07/2015 06:51:16,126.1867166,7,1,-1.92431E-05,3.624473095,2.185437173,1.376891654,8.410370964,5.120460805,-0.013145113,0,0,0,0
8147,38654.68449,11/07/2015 06:51:17,127.202314,7,1,-1.92431E-05,3.624634981,2.185437173,1.376891663,8.410370964,5.120460834,-0.000194263,0,0,0,0
8148,38655.7001,11/07/2015 06:51:18,128.2179187,7,1,-1.92431E-05,3.624473095,2.185437173,1.37689167,8.410370964,5.12046086,-9.71317E-05,0,0,0,0
8149,38656.70013,11/07/2015 06:51:19,129.2179579,7,1,-1.92431E-05,3.624473095,2.185437173,1.376891677,8.410370964,5.120460888,-6.47545E-05,0,0,0,0
8150,38657.71573,11/07/2015 06:51:20,130.2335572,7,1,-1.92431E-05,3.624473095,2.185437173,1.376891684,8.410370964,5.120460913,-3.23772E-05,0,0,0,0
8151,38658.73141,11/07/2015 06:51:21,131.2492289,7,1,-1.92431E-05,3.624473095,2.185437173,1.376891691,8.410370964,5.120460937,0,0,0,0,0
8152,38659.74694,11/07/2015 06:51:22,132.2647659,7,1,-1.92431E-05,3.624634981,2.185437173,1.376891696,8.410370964,5.120460957,0,0,0,0,0
8153,38660.74697,11/07/2015 06:51:23,133.2647897,7,1,-1.92431E-05,3.624473095,2.185437173,1.376891705,8.410370964,5.120460987,0,0,0,0,0
8154,38661.76257,11/07/2015 06:51:24,134.2803965,7,1,-1.92431E-05,3.624634981,2.185437173,1.376891714,8.410370964,5.12046102,3.23772E-05,0,0,0,0
8155,38662.77816,11/07/2015 06:51:25,135.2959835,7,1,-1.92431E-05,3.624634981,2.185437173,1.376891724,8.410370964,5.120461058,3.23772E-05,0,0,0,0
8156,38663.7783,11/07/2015 06:51:26,136.2961211,7,1,-1.92431E-05,3.624796867,2.185437173,1.376891733,8.410370964,5.120461089,6.47545E-05,0,0,0,0
8157,38664.79378,11/07/2015 06:51:27,137.3116032,7,1,-1.92431E-05,3.624796867,2.185437173,1.376891742,8.410370964,5.120461123,0,0,0,0,0
8158,38665.79381,11/07/2015 06:51:28,138.3116336,7,1,-1.92431E-05,3.624796867,2.185437173,1.37689175,8.410370964,5.120461152,3.23772E-05,0,0,0,0
8159,38666.79383,11/07/2015 06:51:29,139.311652,7,1,-1.92431E-05,3.624796867,2.185437173,1.376891756,8.410370964,5.120461171,3.23772E-05,0,0,0,0
8160,38667.80938,11/07/2015 06:51:30,140.3272077,7,1,-1.92431E-05,3.624796867,2.185437173,1.376891768,8.410370964,5.120461215,0,0,0,0,0
8161,38668.8094,11/07/2015 06:51:31,141.3272206,7,1,-1.92431E-05,3.62512064,2.185437173,1.376891779,8.410370964,5.120461257,6.47545E-05,0,0,0,0
8162,38669.82499,11/07/2015 06:51:32,142.3428158,7,1,-1.92431E-05,3.624796867,2.185437173,1.376891786,8.410370964,5.120461283,3.23772E-05,0,0,0,0
8163,38670.84065,11/07/2015 06:51:33,143.3584746,7,1,-1.92431E-05,3.62512064,2.185437173,1.376891792,8.410370964,5.120461302,6.47545E-05,0,0,0,0
8164,38671.85605,11/07/2015 06:51:34,144.3738776,7,1,-1.92431E-05,3.62512064,2.185437173,1.3768918,8.410370964,5.120461333,6.47545E-05,0,0,0,0
8165,38672.85622,11/07/2015 06:51:35,145.3740474,7,1,-1.92431E-05,3.62512064,2.185437173,1.376891807,8.410370964,5.120461357,3.23772E-05,0,0,0,0
8166,38673.85625,11/07/2015 06:51:36,146.3740748,7,1,-1.92431E-05,3.625282526,2.185437173,1.376891816,8.410370964,5.120461389,9.71317E-05,0,0,0,0
8167,38674.87185,11/07/2015 06:51:37,147.3896711,7,1,-1.92431E-05,3.625282526,2.185437173,1.376891824,8.410370964,5.12046142,0.000129509,0,0,0,0
8168,38675.88751,11/07/2015 06:51:38,148.4053282,7,1,-1.92431E-05,3.625282526,2.185437173,1.376891835,8.410370964,5.12046146,6.47545E-05,0,0,0,0
8169,38676.90308,11/07/2015 06:51:39,149.4209019,7,1,-1.92431E-05,3.625282526,2.185437173,1.376891844,8.410370964,5.120461491,3.23772E-05,0,0,0,0
8170,38677.91869,11/07/2015 06:51:40,150.4365167,7,1,-1.92431E-05,3.625282526,2.185437173,1.376891856,8.410370964,5.120461535,3.23772E-05,0,0,0,0
8171,38678.93434,11/07/2015 06:51:41,151.4521662,7,1,-1.92431E-05,3.625444412,2.185437173,1.376891866,8.410370964,5.120461573,6.47545E-05,0,0,0,0
8172,38679.94954,11/07/2015 06:51:42,152.4673618,7,1,-1.92431E-05,3.625282526,2.185437173,1.376891874,8.410370964,5.120461601,3.23772E-05,0,0,0,0
8173,38680.94992,11/07/2015 06:51:43,153.4677431,7,1,-1.92431E-05,3.625444412,2.185437173,1.376891883,8.410370964,5.120461632,3.23772E-05,0,0,0,0
8174,38681.96526,11/07/2015 06:51:44,154.4830799,7,1,-1.92431E-05,3.625444412,2.185437173,1.376891889,8.410370964,5.120461655,3.23772E-05,0,0,0,0
8175,38682.98122,11/07/2015 06:51:45,155.4990448,7,1,-1.92431E-05,3.625606298,2.185437173,1.376891911,8.410370964,5.120461734,3.23772E-05,0,0,0,0
8176,38683.99678,11/07/2015 06:51:46,156.5146056,7,1,-1.92431E-05,3.625606298,2.185437173,1.376891918,8.410370964,5.120461759,6.47545E-05,0,0,0,0
8177,38685.01209,11/07/2015 06:51:47,157.5299091,7,1,-1.92431E-05,3.625444412,2.185437173,1.376891925,8.410370964,5.120461786,0,0,0,0,0
8178,38686.0275,11/07/2015 06:51:48,158.5453221,7,1,-1.92431E-05,3.625606298,2.185437173,1.376891931,8.410370964,5.120461809,3.23772E-05,0,0,0,0
8179,38687.02803,11/07/2015 06:51:49,159.5458491,7,1,-1.92431E-05,3.625930071,2.185437173,1.376891942,8.410370964,5.120461848,0.000128707,0,0,0,0
8180,38688.02803,11/07/2015 06:51:50,160.5458514,7,1,-1.92431E-05,3.625606298,2.185437173,1.376891957,8.410370964,5.120461901,0,0,0,0,0
8181,38689.0436,11/07/2015 06:51:51,161.5614254,7,1,-1.92431E-05,3.625606298,2.185437173,1.376891967,8.410370964,5.120461936,3.23772E-05,0,0,0,0
8182,38690.05923,11/07/2015 06:51:52,162.5770483,7,1,-1.92431E-05,3.625930071,2.185437173,1.376891973,8.410370964,5.12046196,6.45538E-05,0,0,0,0
8183,38691.05923,11/07/2015 06:51:53,163.5770489,7,1,-1.92431E-05,3.625768185,2.185437173,1.376891983,8.410370964,5.120461994,3.09278E-05,0,0,0,0
8184,38692.05926,11/07/2015 06:51:54,164.5770819,7,1,-1.052790761,3.551300764,2.185437173,1.37705421,8.410370964,5.121038305,-0.014861107,0,0,0,0
8185,38693.07432,11/07/2015 06:51:55,165.5921468,7,1,-1.448144436,3.522323132,2.185437173,1.377312427,8.410370964,5.121951706,-0.020656634,0,0,0,0
8186,38694.07481,11/07/2015 06:51:56,166.5926308,7,1,-1.837538004,3.492698193,2.185437173,1.37787607,8.410370964,5.123928635,-0.026531568,0,0,0,0
8187,38695.07484,11/07/2015 06:51:57,167.5926601,7,1,-2.283643007,3.459349632,2.185437173,1.378453312,8.410370964,5.125933524,-0.03328371,0,0,0,0
8188,38696.07488,11/07/2015 06:51:58,168.5926988,7,1,-2.865385532,3.415964365,2.185437173,1.379178578,8.410370964,5.128423283,-0.041960765,0,0,0,0
8189,38697.09036,11/07/2015 06:51:59,169.6081806,7,1,-3.346709251,3.378892422,2.185437173,1.380065204,8.410370964,5.131432079,-0.03444929,0,0,0,0
8190,38698.09036,11/07/2015 06:52:00,170.6081808,7,1,-2.925709009,3.406089306,2.185437173,1.380928242,8.410370964,5.134360715,-0.017548418,0,0,0,0
8191,38699.09042,11/07/2015 06:52:01,171.6082418,7,1,-2.825470686,3.411269665,2.185437173,1.381725124,8.410370964,5.1370773,-0.009810257,0,0,0,0
8192,38700.10605,11/07/2015 06:52:02,172.6238688,7,1,-2.237948895,3.451417208,2.185437173,1.382425359,8.410370964,5.139480803,0.006831551,0,0,0,0
8193,38701.12178,11/07/2015 06:52:03,173.6396016,7,1,-1.220396161,3.523456335,2.185437173,1.382884544,8.410370964,5.141080588,0.028556634,0,0,0,0
8194,38702.1373,11/07/2015 06:52:04,174.6551219,7,1,0.273061991,3.630139112,2.185483442,1.383015752,8.410538889,5.141543115,0.04471283,0,0,0,0
8195,38703.153,11/07/2015 06:52:05,175.6708203,7,1,0.187453181,3.625930071,2.185545304,1.383015752,8.410763317,5.141543115,0.042802572,0,0,0,0
8196,38704.15305,11/07/2015 06:52:06,176.6708687,7,1,0.075656042,3.619454622,2.185577528,1.383015752,8.410880074,5.141543115,0.03354273,0,0,0,0
8197,38705.15307,11/07/2015 06:52:07,177.6708902,7,1,-0.744310081,3.561985254,2.185584764,1.383147913,8.410906263,5.142013978,0.007802916,0,0,0,0
8198,38706.16801,11/07/2015 06:52:08,178.685829,7,1,-0.617702961,3.570565224,2.185584764,1.383260011,8.410906263,5.142413565,0.0093894,0,0,0,0
8199,38707.1682,11/07/2015 06:52:09,179.6860259,7,1,-0.622398794,3.570403337,2.185584764,1.383504861,8.410906263,5.143287793,-0.011947155,0,0,0,0
8200,38708.16843,11/07/2015 06:52:10,180.6862507,7,1,-0.910831809,3.550005674,2.185584764,1.383733034,8.410906263,5.144099082,-0.015138159,0,0,0,0
8201,38709.18417,11/07/2015 06:52:11,181.7019919,7,1,-2.151617527,3.460968494,2.185584764,1.384221622,8.410906263,5.145798403,-0.031697225,0,0,0,0
8202,38710.19934,11/07/2015 06:52:12,182.7171664,7,1,0.278841466,3.631919861,2.185621014,1.384543182,8.411037886,5.146911456,0.013977002,0,0,0,0
8203,38711.19973,11/07/2015 06:52:13,183.7175543,7,1,1.407649517,3.713995934,2.185914031,1.384543182,8.412123664,5.146911456,0.026227875,0,0,0,0
8204,38712.19974,11/07/2015 06:52:14,184.717559,7,1,0.612788022,3.659926176,2.186151497,1.384543182,8.412999199,5.146911456,0.017904568,0,0,0,0
8205,38713.19974,11/07/2015 06:52:15,185.7175615,7,1,1.615169525,3.732289076,2.186515327,1.384543182,8.414352955,5.146911456,0.036456682,0,0,0,0
8206,38714.21538,11/07/2015 06:52:16,186.7332028,7,1,0.698577464,3.669315577,2.186791961,1.384543182,8.415376744,5.146911456,0.04186368,0,0,0,0
8207,38715.21558,11/07/2015 06:52:17,187.7334012,7,1,0.106540233,3.627710819,2.186874225,1.384543182,8.415677737,5.146911456,-0.016998004,0,0,0,0
8208,38716.23105,11/07/2015 06:52:18,188.7488686,7,1,-1.022990227,3.547253609,2.186882539,1.384746978,8.415707899,5.147634697,-0.022469759,0,0,0,0
8209,38717.24658,11/07/2015 06:52:19,189.7644017,7,1,-0.678748906,3.570565224,2.186882539,1.384965322,8.415707899,5.148412483,-0.032020997,0,0,0,0
8210,38718.2622,11/07/2015 06:52:20,190.7800194,7,1,-1.570055723,3.506458521,2.186882539,1.385340544,8.415707899,5.149731874,-0.032539032,0,0,0,0
8211,38719.27779,11/07/2015 06:52:21,191.7956107,7,1,-2.67881608,3.42600131,2.186882539,1.386016796,8.415707899,5.152058549,-0.040374279,0,0,0,0
8212,38720.27784,11/07/2015 06:52:22,192.795662,7,1,-3.088437796,3.39394784,2.186882539,1.386848899,8.415707899,5.154888904,-0.030920172,0,0,0,0
8213,38721.29342,11/07/2015 06:52:23,193.8112405,7,1,-3.999611616,3.325793982,2.186882539,1.38791787,8.415707899,5.158459423,-0.049019001,0,0,0,0
8214,38722.30904,11/07/2015 06:52:24,194.8268654,7,1,-3.999792337,3.322394371,2.186882539,1.389046227,8.415707899,5.162210105,-0.037071846,0,0,0,0
8215,38723.30906,11/07/2015 06:52:25,195.8268811,7,1,-3.999611616,3.319642305,2.186882539,1.39015724,8.415707899,5.165899603,-0.021595573,0,0,0,0
8216,38724.30917,11/07/2015 06:52:26,196.826995,7,1,-3.999611616,3.31689024,2.186882539,1.391268361,8.415707899,5.169586448,-0.015800048,0,0,0,0
8217,38725.32454,11/07/2015 06:52:27,197.8423652,7,1,-2.531258345,3.420497179,2.186882539,1.392065188,8.415707899,5.172288659,0.018487358,0,0,0,0
8218,38726.34024,11/07/2015 06:52:28,198.8580608,7,1,-3.999611616,3.313976288,2.186882539,1.393117116,8.415707899,5.175790429,-0.002039766,0,0,0,0
8219,38727.34026,11/07/2015 06:52:29,199.8580831,7,1,-3.017277718,3.382777691,2.186882539,1.39400427,8.415707899,5.178777939,0.012400436,0,0,0,0
8220,38728.35585,11/07/2015 06:52:30,200.8736711,7,1,-3.999611616,3.311062336,2.186882539,1.395085706,8.415707899,5.182370094,-0.001359844,0,0,0,0
8221,38729.35589,11/07/2015 06:52:31,201.8737172,7,1,-3.832728624,3.321099281,2.186882539,1.396157671,8.415707899,5.185928971,-0.019814825,0,0,0,0
8222,38730.3715,11/07/2015 06:52:32,202.8893189,7,1,-3.999611616,3.307177067,2.186882539,1.397277675,8.415707899,5.18963636,-0.001683617,0,0,0,0
8223,38731.38716,11/07/2015 06:52:33,203.9049841,7,1,-2.921554804,3.383587122,2.186882539,1.398146359,8.415707899,5.19256298,9.71317E-05,0,0,0,0
8224,38732.4027,11/07/2015 06:52:34,204.9205224,7,1,-2.748892546,3.395890474,2.186882539,1.398927424,8.415707899,5.195214215,0.016771365,0,0,0,0
8225,38733.40272,11/07/2015 06:52:35,205.920547,7,1,-2.59230423,3.406736851,2.186882539,1.399652285,8.415707899,5.197682849,0.016965628,0,0,0,0
8226,38734.41837,11/07/2015 06:52:36,206.9361904,7,1,-1.052790761,3.51811409,2.186882539,1.399999395,8.415707899,5.19889457,0.041993141,0,0,0,0
8227,38735.43393,11/07/2015 06:52:37,207.9517558,7,1,-0.643168867,3.549196243,2.186882539,1.400194186,8.415707899,5.199584749,0.033154201,0,0,0,0
8228,38736.44956,11/07/2015 06:52:38,208.9673801,7,1,-0.87615484,3.534140825,2.186882539,1.400436339,8.415707899,5.200440636,0.027617693,0,0,0,0
8229,38737.44957,11/07/2015 06:52:39,209.9673939,7,1,-0.627636492,3.552919626,2.186882539,1.400615045,8.415707899,5.201075188,0.0291718,0,0,0,0
8230,38738.46489,11/07/2015 06:52:40,210.9827109,7,1,-1.027324796,3.525237083,2.186882539,1.400893521,8.415707899,5.202057151,0.001489353,0,0,0,0
8231,38739.48081,11/07/2015 06:52:41,211.998634,7,1,-1.027686,3.525722742,2.186882539,1.401187885,8.415707899,5.203094917,-0.004532814,0,0,0,0
8232,38740.49644,11/07/2015 06:52:42,213.0142655,7,1,-1.027686,3.526046515,2.186882539,1.401477779,8.415707899,5.204117067,-0.001489353,0,0,0,0
8233,38741.49645,11/07/2015 06:52:43,214.0142698,7,1,-1.027505398,3.526694059,2.186882539,1.40176321,8.415707899,5.205123617,-0.005115604,0,0,0,0
8234,38742.51175,11/07/2015 06:52:44,215.0295772,7,1,-1.483543873,3.494155169,2.186882539,1.402173301,8.415707899,5.206556788,-0.006151629,0,0,0,0
8235,38743.52765,11/07/2015 06:52:45,216.0454752,7,1,-2.182140589,3.445265532,2.186882539,1.402603997,8.415707899,5.208060981,-0.016026687,0,0,0,0
8236,38744.54329,11/07/2015 06:52:46,217.0611171,7,1,-2.450164795,3.424706221,2.186882539,1.403222027,8.415707899,5.210189108,-0.020235682,0,0,0,0
